model_id,lead,feature,real_mean,real_sd,recon_mean,recon_sd,p_mean,p_var,var_ret_pct,bland_bias,loa_low,loa_high,presacan_r2,presacan_slope,direct_r2,direct_slope,mask
f_1001111_s42,V2,R,0.607252386829954,0.38496394669764766,0.607252386829954,0.38496394669764766,,0.999999999872195,99.99999999932521,0.0,0.0,0.0,,0.0,1.0,1.0,1001111
f_1001111_s42,V2,S,-1.189666991197488,0.6795436396203349,-1.189666991197488,0.6795436396203349,,0.999999999957862,99.99999999978345,0.0,0.0,0.0,,0.0,1.0,1.0,1001111
f_1001111_s42,V2,ST,-0.004006096788918688,0.25605599097563525,-0.004006096788918688,0.25605599097563525,,0.9999999997132022,99.99999999847478,0.0,0.0,0.0,,0.0,1.0,1.0,1001111
f_1001111_s42,V2,T,0.2972913026263949,0.20279871649263675,0.2972913026263949,0.20279871649263675,,0.9999999995439651,99.99999999756854,0.0,0.0,0.0,,0.0,1.0,1.0,1001111
f_1001111_s42,V3,R,0.8157310172325649,0.48083326796075665,0.9232460720578143,0.15300400558574448,3.573587274895161e-21,0.0,10.125502497730645,0.10751505482524931,-0.9276071334814835,1.142637243131982,0.9183565918985241,-1.052559638198188,0.027282750343813736,-0.05255963819818804,1001111
f_1001111_s42,V3,S,-1.0030771997690309,0.6331691227251721,-0.9663008334855799,0.15372312350203063,0.006831547144496156,0.0,5.894391053825774,0.036776366283451024,-1.2110958782879588,1.284648610854861,0.9422687368240372,-0.9760716908136082,0.009713708766345185,0.02392830918639194,1001111
f_1001111_s42,V3,ST,0.00374375458701745,0.24898714762488455,-0.09280370253781256,0.1328976064039335,2.265575642096711e-66,4.308644009094159e-179,28.489213380033906,-0.09654745712483001,-0.5946273316447201,0.4015324173950602,0.7407026425220362,-0.8783911259189704,0.051909886235685036,0.12160887408102958,1001111
f_1001111_s42,V3,T,0.30536055121082706,0.19719168509428214,0.1783223515361089,0.09144150240558031,1.2053485463678264e-168,5.050440486841928e-260,21.503517637416476,-0.12703819967471816,-0.5124398038292863,0.25836340447984996,0.7959872994920649,-0.8896556015097606,0.05662276508971426,0.11034439849023936,1001111
f_1001111_s42,V4,R,1.0974847420006042,0.5809179938113194,1.1171656805238905,0.20531530610799661,0.08946632803800138,0.0,12.491454089023547,0.019680938523286468,-1.0445382353504808,1.083900112397054,0.8750860774072478,-0.874350506986923,0.1263887693288608,0.12564949301307707,1001111
f_1001111_s42,V4,S,-0.6606020303587137,0.45505691798024683,-0.6174473160025312,0.1284617957576965,1.8284155618231873e-05,0.0,7.969233193021978,0.04315471435618249,-0.8800618219757634,0.9663712506881283,0.9256364796709972,-0.9958685408093164,0.00021418566417591683,0.004131459190683623,1001111
f_1001111_s42,V4,ST,0.004266233038423416,0.19915403727013348,0.040707565511443784,0.12323970980592498,1.834178864517924e-15,4.613080338827629e-108,38.2933273406845,0.036441332473020366,-0.38148767134322825,0.45437033628926904,0.6781595929810327,-0.8817049525699816,0.03654348999662402,0.1182950474300186,1001111
f_1001111_s42,V4,T,0.23718415844649096,0.17994117760644668,0.29468376071847385,0.08087875576230116,5.052045574757126e-49,1.5526461630217678e-279,20.202625169125902,0.057499602271982884,-0.29259818013254024,0.40759738467650597,0.8068846315500174,-0.8916788220701035,0.058078974833871214,0.10832117792989673,1001111
f_1001111_s42,V5,R,1.1444416502770292,0.5514796721012287,0.9741494100781546,0.18845453107149424,5.107055371410341e-41,0.0,11.677614927906065,-0.17029224019887448,-1.3127848143638616,0.9722003339661127,0.8954754367200245,-1.0002179511226637,4.0678419491820803e-07,-0.0002179511226635168,1001111
f_1001111_s42,V5,S,-0.41611737958253026,0.3159846588918081,-0.39661410553304577,0.10843514705254495,0.0026105373183445404,0.0,11.776280711460192,0.01950327404948448,-0.5750381451508757,0.6140446932498447,0.8826565111241406,-0.9018948575889635,0.08172885143632015,0.09810514241103632,1001111
f_1001111_s42,V5,ST,-0.0012946074438960412,0.2464317135210865,0.01925612307132377,0.12446819640360089,0.00019314219654232667,2.0128757241614513e-209,25.510771880908763,0.02055073051521981,-0.48504872862167336,0.526150189652113,0.7729771007906222,-0.9203165810179488,0.024889279282514228,0.07968341898205071,1001111
f_1001111_s42,V5,T,0.19398697508686308,0.16430311458190133,0.28193987629039924,0.07657925112742923,4.6052429821888395e-126,6.849998215336664e-257,21.723541993097246,0.08795290120353616,-0.22862481471399637,0.4045306171210687,0.7914881901187603,-0.8745823194898209,0.07240805660959379,0.12541768051017935,1001111
f_1001111_s42,V6,R,0.9589338098043361,0.7699123230380395,0.6027568407675372,0.1286874784284657,3.149287216953102e-94,0.0,2.793766082457785,-0.3561769690367989,-1.8689085445026266,1.1565546064290289,0.972330833791364,-0.9884883581633958,0.004743342637242431,0.011511641836604422,1001111
f_1001111_s42,V6,S,-0.31507115332991076,0.2761391794821799,-0.4010897539318747,0.07751220021653307,1.9590878802570907e-42,0.0,7.879235284227036,-0.08601860060196394,-0.6525632119281987,0.48052601072427076,0.9281562548104508,-1.0084643718102688,0.0009092962395088693,-0.008464371810268738,1001111
f_1001111_s42,V6,ST,0.025287234155434563,0.36095167720963717,-0.018921775396719534,0.10440983580519839,2.33967287626119e-08,0.0,8.367287609016891,-0.0442090095521541,-0.7687804763450173,0.6803624572407091,0.9205187596492048,-0.9826354187053763,0.0036036610383794656,0.017364581294624093,1001111
f_1001111_s42,V6,T,0.18575826471156015,0.2991021041008398,0.22530536750353555,0.05708816680536221,9.204369540578435e-10,0.0,3.64295040047323,0.039547102791975396,-0.5512561179592573,0.6303503235432081,0.9642375648275222,-0.9895992056809206,0.0029694755781620587,0.010400794319080578,1001111
f_1001112_s42,V1,R,0.30858145499461287,0.34343775140232863,0.8809413435217247,0.23137723166640306,0.0,1.241994442671424e-74,45.388431732062934,0.5723598885271118,-0.19955791516341737,1.344277692217641,0.6585130148067251,-0.9305701890145591,0.010620544639853267,0.0694298109854401,1001112
f_1001112_s42,V1,S,-0.833534929999663,0.48481278803298494,-0.37801049638190415,0.13027352790808105,7.139428898655166e-297,0.0,7.220449170569097,0.4555244336177589,-0.5105537556742015,1.4216026229097192,0.9305045396101744,-0.9807117695441592,0.005152530338867116,0.01928823045584106,1001112
f_1001112_s42,V1,ST,0.0053682344096954255,0.2172363041618498,0.09665686751114987,0.12514435978813176,1.2428532472619435e-68,1.6901538896355473e-140,33.186217155687665,0.09128863310145444,-0.37106247693614847,0.5536397431390573,0.723501577309128,-0.9236409278511641,0.017569667166202983,0.07635907214883657,1001112
f_1001112_s42,V1,T,0.1585875930242559,0.16134441871049746,0.2486472308934006,0.052640726714886926,2.1637963494742045e-141,0.0,10.644759625720098,0.0900596378691447,-0.21320452919997598,0.39332380493826535,0.8937375392036687,-0.9066007625505574,0.0819503479883614,0.09339923744944238,1001112
f_1001112_s42,V2,R,0.607252386829954,0.38496394669764766,0.607252386829954,0.38496394669764766,,0.999999999872195,99.99999999932521,0.0,0.0,0.0,,0.0,1.0,1.0,1001112
