dataset,model_id,target,mae,pearson_r,r2,bland_bias,loa_low,loa_high,auroc,auroc_ci_low,auroc_ci_high,auprc,auprc_ci_low,auprc_ci_high,f1,sens,spec,ppv,npv,adj_or,adj_or_ci_low,adj_or_ci_high,pval_logistic,fisher_pval,evaluation_version
ptb_xl,f_1001010_s42,ECGFounder_ANTEROLATERAL_LEADS,,,,,,,0.7329083518107908,0.6803046672077,0.8045118957039545,0.0759202507811765,0.0511461975164305,0.1176883643270463,0.0,0.0,1.0,0.0,0.9699727024567788,,,,,1.0,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_ANTEROSEPTAL_INFARCT,,,,,,,0.8553601580587324,0.8337648651593143,0.8805885611537515,0.4242042651136688,0.35747503169165,0.4823132576523591,0.0,0.0,0.9989816700610998,0.0,0.8934426229508197,,,,,1.0,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_ATRIAL_FIBRILLATION,,,,,,,0.9807390543808202,0.9693811158878012,0.9918420384187736,0.8902503094191578,0.8352561931673709,0.9492963487226276,0.8427299703264095,0.9342105263157896,0.9789833822091888,0.7675675675675676,0.9950322901142572,,,,,2.1085091848735784e-170,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_ATRIAL_FLUTTER,,,,,,,0.954228336702093,0.8643980816949084,0.9996102587408258,0.6210809815386032,0.2534457823998054,0.9185137559808612,0.3225806451612903,0.7142857142857143,0.9913281606572342,0.2083333333333333,0.999080036798528,,,,,2.0671625464144828e-09,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_ELECTRONIC_ATRIAL_PACEMAKER,,,,,,,0.8373271889400922,0.7674274650247564,0.8993875830792815,0.1705271063977298,0.1045429230461996,0.2951808511586779,0.0,0.0,1.0,0.0,0.9872611464968152,,,,,1.0,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_INFERIOR_INFARCT,,,,,,,0.6358507070718826,0.6076386033081836,0.6685018277903927,0.1947177234915478,0.1701976056704888,0.2336156451963512,0.0,0.0,1.0,0.0,0.87852593266606,,,,,1.0,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_LATERAL_INFARCT,,,,,,,0.7492040038131554,0.7122967999344959,0.7930852862289605,0.195001107373448,0.1564303328565428,0.2624396278468286,0.2410714285714285,0.27,0.953765490943756,0.2177419354838709,0.9648023143683704,,,,,7.873294568162928e-13,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_LEFT_ANTERIOR_FASCICULAR_BLOCK,,,,,,,0.9471700744621504,0.9371965386398624,0.9561080295526097,0.6251099951475665,0.5665262260516722,0.6939515473093425,0.3943661971830985,0.2592592592592592,0.9955795677799608,0.8235294117647058,0.944108057755007,,,,,2.1616339776501086e-41,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_LEFT_ATRIAL_ENLARGEMENT,,,,,,,0.6862465765526989,0.6416052543157901,0.7437812734360051,0.0388450607553538,0.0299823248403245,0.0804477841181492,0.0765027322404371,0.3333333333333333,0.8562152133580705,0.0432098765432098,0.985058697972252,,,,,0.0029637456889284,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_LEFT_BUNDLE_BRANCH_BLOCK,,,,,,,0.980820345535822,0.9503483717407768,0.9984371985199462,0.8973350790552989,0.8420799453348233,0.9533406464389628,0.8346456692913385,0.8548387096774194,0.99438202247191,0.8153846153846154,0.9957805907172996,,,,,4.662754178637905e-85,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_LEFT_POSTERIOR_FASCICULAR_BLOCK,,,,,,,0.8611365953109072,0.7718992547263295,0.9304707413174188,0.1669993996737143,0.047148044960105,0.421003244641274,0.0,0.0,1.0,0.0,0.991810737033667,,,,,1.0,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_LEFT_VENTRICULAR_HYPERTROPHY,,,,,,,0.7361785645899699,0.7109261620291213,0.7652704009323303,0.2746225162433158,0.2311311314986492,0.3239268459297375,0.1602787456445993,0.0982905982905982,0.984725050916497,0.4339622641509434,0.9016317016317016,,,,,5.114085645885633e-10,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_LOW_VOLTAGE_QRS,,,,,,,0.6356129732879523,0.611329659744857,0.661901046956943,0.2375910314585188,0.2134754550934547,0.2646843380691623,0.2414414414414414,0.2080745341614907,0.9115138592750534,0.2875536480686695,0.8702290076335878,,,,,3.3667542811135243e-09,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_Macro_150,,,,,,,0.8312152286859524,,,0.3887212671477403,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_NONSPECIFIC_INTRAVENTRICULAR_BLOCK,,,,,,,0.6770090979145884,0.6247205340341736,0.7399781243867007,0.0854452252390045,0.0619985241955398,0.1261027722678304,0.0,0.0,1.0,0.0,0.9640582347588716,,,,,1.0,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_NORMAL_ECG,,,,,,,0.8216008509171322,0.8017152135508439,0.8358842139989332,0.7620179243822097,0.735641973154886,0.792499738620045,0.3727714748784441,0.2388369678089304,0.9668016194331984,0.8487084870848709,0.6196159833938765,,,,,3.932562095929506e-50,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_PREMATURE_VENTRICULAR_COMPLEXES,,,,,,,0.9727666094218272,0.9606098149742264,0.9883123525074856,0.7815129097318141,0.6813282626546872,0.849090765031283,0.6484848484848484,0.9385964912280702,0.947696737044146,0.4953703703703703,0.996468213925328,,,,,6.860529178697135e-111,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_QT_HAS_LENGTHENED,,,,,,,0.9233071455293678,0.8770591301244647,0.9653279088729242,0.1385156717178256,0.0591765086896446,0.3769350202592171,0.2,0.1818181818181818,0.9967992684042066,0.2222222222222222,0.9958885335769758,,,,,0.0008044886965718,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_RIGHT_ATRIAL_ENLARGEMENT,,,,,,,0.939945155393053,0.9054713653143488,0.981851354731739,0.2872816207473098,0.0943623920887952,0.6336913204884868,0.3076923076923077,0.2,0.9995429616087752,0.6666666666666666,0.9963553530751708,,,,,5.577633622635423e-05,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_RIGHT_BUNDLE_BRANCH_BLOCK,,,,,,,0.9232550279859596,0.8968279236407543,0.94045791422313,0.6751344089307918,0.600854382845327,0.7602915010578856,0.3854166666666667,0.891566265060241,0.7765748031496063,0.2458471760797342,0.9887218045112782,,,,,1.472057868801309e-68,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_RIGHT_VENTRICULAR_HYPERTROPHY,,,,,,,0.8448078682525161,0.7884082532866936,0.925884415980482,0.0412572843417527,0.0107495877474206,0.132534890828162,0.0,0.0,0.9986276303751144,0.0,0.9945330296127562,,,,,1.0,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_SEPTAL_INFARCT,,,,,,,0.8991614009434785,0.8802909733819129,0.9199733093950514,0.5795260451460932,0.5207341966460945,0.6435980134994235,0.3466042154566744,0.9487179487179488,0.579938900203666,0.2120343839541547,0.9895742832319722,,,,,2.905637957008984e-61,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_SINUS_BRADYCARDIA,,,,,,,0.929284793814433,0.9075661419427256,0.953345708900979,0.2599077047035454,0.1948697653214906,0.4106003661832193,0.2723214285714285,0.953125,0.8486410496719775,0.1588541666666666,0.9983461962513782,,,,,2.330868520770384e-44,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_SINUS_RHYTHM,,,,,,,0.8100461024925443,0.7939976298911401,0.8277878872012384,0.9117580929930064,0.8988154954295438,0.9275606239604794,0.8501003152765836,0.8859020310633214,0.366412213740458,0.8170798898071625,0.5013054830287206,,,,,1.2663458918158022e-35,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_SINUS_TACHYCARDIA,,,,,,,0.9880728710406196,0.9768000419587564,0.9954521917772312,0.7848681765091212,0.7060546055400712,0.9013056829907108,0.7669902912621359,0.9634146341463414,0.9787334593572778,0.6370967741935484,0.9985535197685632,,,,,4.126867664993941e-108,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_SUPRAVENTRICULAR_TACHYCARDIA,,,,,,,0.9964432284541724,0.99128180678427,0.9995894153754024,0.4205913978494623,0.1118095238095238,0.903223443223443,0.4705882352941176,0.8,0.9963520291837664,0.3333333333333333,0.9995425434583716,,,,,2.544445371191698e-09,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_VENTRICULAR_TACHYCARDIA,,,,,,,0.9929776561787506,0.9802572385260334,0.9997718975255092,0.4361111111111111,0.1481307746979388,0.9324960753532178,0.4444444444444444,0.8,0.9958960328317372,0.3076923076923077,0.9995423340961098,,,,,3.673965928688267e-09,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_WITH_1ST_DEGREE_AV_BLOCK,,,,,,,0.8521394734798478,0.8045227278213356,0.889834434735948,0.2291423482639159,0.1494079700137362,0.3126256781361723,0.0,0.0,1.0,0.0,0.9640582347588716,,,,,1.0,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_WITH_QRS_WIDENING,,,,,,,0.4481402879126991,0.4206387414167384,0.4771947937861051,0.1267752582078326,0.1137010661792291,0.1434237890642976,0.0,0.0,0.9893390191897654,0.0,0.852157943067034,,,,,0.1017317295705229,missing_leads_v2
ptb_xl,f_1001010_s42,ECGFounder_WOLFF_PARKINSON_WHITE,,,,,,,0.9243150684931508,0.8112802006573963,0.9990017554978065,0.5264667754775094,0.2737128929510293,0.8505682272909163,0.5454545454545454,0.375,1.0,1.0,0.9977220956719818,,,,,3.1684670609412025e-08,missing_leads_v2
ptb_xl,f_1001010_s42,LVH_SokolowLyon,0.5228796218544037,0.4093259733754902,0.1675477524797923,-0.0390768738648052,-1.389967014399514,1.3118132666699034,0.6622111371271505,0.5992853026597394,0.7211377012038236,0.0507643183049414,0.0355887445152828,0.0819883862312581,0.0,0.0,1.0,0.0,0.9701249321021184,,,,,1.0,missing_leads_v2
ptb_xl,f_1001010_s42,QRS_Overall,13.920911851652203,0.3672537039671874,0.1348752830776184,-4.682373885434029,-38.09330237154371,28.728554600675647,0.7810571341277115,0.6751610296486087,0.8840135851014272,0.9980389120240658,0.9964651813365396,0.9992904945172988,0.9954254345837146,0.997250229147571,0.0666666666666666,0.993607305936073,0.1428571428571428,1.819757823527736,0.2181199617949202,15.182097544120897,0.5801680368123412,0.0468873545431982,missing_leads_v2
ptb_xl,f_1001010_s42,ST_Lead_I,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1001010_s42,ST_Lead_II,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1001010_s42,ST_Lead_III,0.0558480714435594,0.2295975209171492,0.0527150216113008,0.0213446770645705,-0.2090386128444954,0.2517279669736365,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,ST_Lead_V1,0.1315509657490596,0.3500612714572701,0.1225428937742807,0.1246190070597394,-0.0550262921511495,0.3042643062706283,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,ST_Lead_V2,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1001010_s42,ST_Lead_V3,0.2672875424096053,0.3300385478376998,0.108925443058818,-0.2643177787556876,-0.4698452592130988,-0.0587902982982763,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,ST_Lead_V4,0.10705838676209,0.160932177254947,0.0258991656760177,0.082076587478571,-0.1706891774362649,0.3348423523934071,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,ST_Lead_V5,0.0800335494570979,0.2342886809628124,0.0548911860272945,0.0585070731492161,-0.1457452836011087,0.262759429899541,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,ST_Lead_V6,0.1028894303612719,0.0462901453624248,0.0021427775576744,-0.0784237836154131,-0.2712388792217501,0.1143913119909238,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,ST_Lead_aVF,0.0793650587957847,0.1791007031569178,0.0320770618713024,-0.0609652357044697,-0.2723953009806393,0.1504648295716998,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,ST_Lead_aVL,0.1354299428564914,0.0088657567947272,7.860164354325253e-05,0.1340954603259824,0.0121561189506956,0.2560348017012692,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,ST_Lead_aVR,0.0926516261926888,0.4304291973231011,0.1852692939082091,-0.0894356048589798,-0.1887526730774997,0.00988146335954,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_I,0.0,0.9999999618551978,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_II,0.0,0.9999999598747066,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_III,0.0922725703643569,0.4105369138023123,-0.3780230131841078,0.0219076615479521,-0.247009565008348,0.2908248881042524,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_V1,0.1631785046053193,0.2524523926472228,-0.9148030077773062,0.1371597515679404,-0.2882490256052968,0.5625685287411777,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_V2,0.0,0.9999999585182058,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_V3,0.2820851047254987,0.6813399038053108,0.3544733994085445,-0.2364027714276237,-0.6729884441618113,0.2001829013065636,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_V4,0.1639769132239307,0.674230684964372,-0.0489409577587396,0.0984288549621267,-0.3345777742490748,0.5314354841733282,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_V5,0.1442496546789576,0.7433375772029551,-0.1079947247559308,0.0643535393154995,-0.3295774859742083,0.4582845646052074,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_V6,0.1738910116441802,0.5586663804781669,-0.3121343023279077,-0.0766896632960779,-0.4897591799789252,0.3363798533867694,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_aVF,0.0932249526646281,0.4791277043166806,-0.681140901643051,-0.0726853294800806,-0.3288051173995042,0.183434458439343,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_aVL,0.1164986048746662,0.517037455820846,-0.9200543433812988,0.0889154736988643,-0.1596511088807473,0.3374820562784759,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001010_s42,Signal_Lead_aVR,0.1190484102186312,0.782449924385766,0.4010355533459875,-0.0959412182766467,-0.2710051082729154,0.0791226717196218,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001011_s42,Delineation_Missing_Lead_Coverage,0.9203965002781572,,,,,,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_ANTERIOR_INFARCT,,,,,,,0.4515553794333267,0.3263403061464616,0.5381518382188585,0.0159781190406614,0.0123175921527625,0.0285521432530429,0.0,0.0,0.997688395746648,0.0,0.9840401276789784,,,,,1.0,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_ANTEROLATERAL_INFARCT,,,,,,,0.7348038964805432,0.6026510214487568,0.8604373793828329,0.2208463179319267,0.0969495012853766,0.3653784539321965,0.1290322580645161,0.074074074074074,0.9990787655458314,0.5,0.988605287146764,,,,,0.0008590438113934,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_ANTEROLATERAL_LEADS,,,,,,,0.7713201432713628,0.7175324724378012,0.8402161589315741,0.1032350926398274,0.0747400011452842,0.1721817821883396,0.0,0.0,1.0,0.0,0.9699727024567788,,,,,1.0,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_ANTEROSEPTAL_INFARCT,,,,,,,0.8175013490695773,0.7904302772672656,0.848979976173211,0.4129079906949339,0.3519243133742653,0.4891250960779076,0.0251046025104602,0.0128205128205128,0.9989816700610998,0.6,0.8946648426812586,,,,,0.0101240648678691,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_ATRIAL_FIBRILLATION,,,,,,,0.979002675309976,0.9669480475690088,0.9906169339921008,0.8932295754380917,0.836274638855653,0.9479752805196868,0.8377581120943953,0.9342105263157896,0.9780058651026392,0.7593582887700535,0.9950273495773247,,,,,3.6674918400697187e-169,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_ATRIAL_FLUTTER,,,,,,,0.9442524613679336,0.8325255010551156,0.9993116678335624,0.6052482289045231,0.1786418584417232,0.8898906875834445,0.3225806451612903,0.7142857142857143,0.9913281606572342,0.2083333333333333,0.999080036798528,,,,,2.0671625464144828e-09,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_ELECTRONIC_ATRIAL_PACEMAKER,,,,,,,0.8235352205398287,0.7479272253117424,0.8779613008080349,0.1247261754103411,0.0781288834842744,0.2290315702949309,0.0689655172413793,0.0357142857142857,1.0,1.0,0.9877105143377332,,,,,0.0127388535031847,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_INFERIOR_INFARCT,,,,,,,0.5424117057199992,0.5124280398153104,0.577511955979014,0.1410440816830652,0.1237679613602271,0.1681792686062351,0.0074349442379182,0.0037453183520599,0.9994821336095288,0.5,0.8788706739526412,,,,,0.2282407601067383,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_LATERAL_INFARCT,,,,,,,0.7340943755958055,0.6868745421444327,0.7820242464214431,0.2323403079438125,0.1861048413072692,0.3075208392250508,0.2857142857142857,0.37,0.9418493803622496,0.2327044025157232,0.9691025012260912,,,,,8.2947284153312975e-19,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_LEFT_ANTERIOR_FASCICULAR_BLOCK,,,,,,,0.9343059496956028,0.9242150486417487,0.9453118899548724,0.5174079093564317,0.4622030722430733,0.5911986258869919,0.3423423423423423,0.2345679012345679,0.9891944990176816,0.6333333333333333,0.94200187090739,,,,,4.4982957134381456e-30,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_LEFT_ATRIAL_ENLARGEMENT,,,,,,,0.6960089230497394,0.6307278320779711,0.7623211643176633,0.0418232857911433,0.027198294736384,0.0675286655722238,0.0692307692307692,0.6428571428571429,0.6702226345083488,0.0365853658536585,0.9897260273972602,,,,,4.613963787213093e-05,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_LEFT_BUNDLE_BRANCH_BLOCK,,,,,,,0.98013320043494,0.9497502614591222,0.9980518814745054,0.8900198845317365,0.8251749570224112,0.9395225546356986,0.832,0.8387096774193549,0.9948501872659176,0.8253968253968254,0.9953161592505856,,,,,1.5284628940526453e-83,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_LEFT_POSTERIOR_FASCICULAR_BLOCK,,,,,,,0.7777777777777778,0.6721291158729877,0.8932458069301198,0.0970564228124567,0.0347805731203739,0.2859882547493143,0.0,0.0,1.0,0.0,0.991810737033667,,,,,1.0,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_LEFT_VENTRICULAR_HYPERTROPHY,,,,,,,0.7084181941615749,0.685918455406225,0.733808060332688,0.2386703504918559,0.1995354088494478,0.2801007955292087,0.1764705882352941,0.1153846153846153,0.9770875763747454,0.375,0.9026340545625589,,,,,7.950718528984166e-10,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_LOW_VOLTAGE_QRS,,,,,,,0.6377236488365625,0.6154550085101067,0.6658452010535677,0.2323210851011932,0.2056688029117094,0.2624057947389727,0.2217898832684824,0.1770186335403726,0.9280383795309168,0.296875,0.8678963110667997,,,,,2.23291193669925e-08,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_Macro_150,,,,,,,0.8231215468351303,,,0.3852062268712365,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_NONSPECIFIC_INTRAVENTRICULAR_BLOCK,,,,,,,0.6755276252830033,0.6305062051845954,0.7296863340690729,0.0791555565903369,0.0588714386954461,0.1144421021362233,0.0,0.0,1.0,0.0,0.9640582347588716,,,,,1.0,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_NORMAL_ECG,,,,,,,0.797623822316395,0.779023038910225,0.8161518856244077,0.7256093914596908,0.6905565419301825,0.757849328602135,0.0020725388601036,0.0010384215991692,0.9991902834008096,0.5,0.5619307832422586,,,,,1.0,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_PREMATURE_VENTRICULAR_COMPLEXES,,,,,,,0.9744208169175336,0.9613980263164686,0.9864359112913974,0.7655395356410545,0.6622737519269302,0.837820402924819,0.6441717791411042,0.9210526315789472,0.9486564299424184,0.4952830188679245,0.9954682779456192,,,,,2.388545061336625e-107,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_QT_HAS_LENGTHENED,,,,,,,0.929667040778152,0.8943371088266154,0.9646571867200672,0.1592548674704488,0.0428753724809189,0.4654790773381081,0.2222222222222222,0.1818181818181818,0.997713763145862,0.2857142857142857,0.9958922866271108,,,,,0.0004718599865784,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_RIGHT_ATRIAL_ENLARGEMENT,,,,,,,0.9461151736745886,0.911128235290352,0.9819681492532354,0.339198294367277,0.0892157539641961,0.6273185435392107,0.0,0.0,1.0,0.0,0.9954504094631484,,,,,1.0,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_RIGHT_BUNDLE_BRANCH_BLOCK,,,,,,,0.8739594203585996,0.8448963348706303,0.9000216047455095,0.5890173843235238,0.5061298537577078,0.6484803120584823,0.3253467843631778,0.7771084337349398,0.7549212598425197,0.2057416267942583,0.9764481222151496,,,,,8.439196673273914e-43,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_RIGHT_VENTRICULAR_HYPERTROPHY,,,,,,,0.9265019823116803,0.902301299526236,0.9596455182030824,0.0766709625041054,0.0248808414362235,0.2285711401797744,0.0,0.0,0.9995425434583716,0.0,0.994538006372326,,,,,1.0,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_SEPTAL_INFARCT,,,,,,,0.8691728897940711,0.8412680207790376,0.893779524095706,0.5770685639055112,0.518235665967527,0.6417714509776675,0.4071146245059288,0.8803418803418803,0.7087576374745418,0.2647814910025707,0.9802816901408452,,,,,2.5280693064986483e-70,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_SINUS_BRADYCARDIA,,,,,,,0.92566043814433,0.907479764475774,0.9499522754932044,0.2461683748705614,0.1635471460094089,0.3845620406164158,0.2729306487695749,0.953125,0.8491096532333646,0.1592689295039164,0.9983471074380166,,,,,1.963784453563625e-44,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_SINUS_RHYTHM,,,,,,,0.8072114376134321,0.7910226723515204,0.8220168308317379,0.908857400262195,0.89912243402913,0.9248374815345828,0.8513552068473609,0.8912783751493429,0.3530534351145038,0.8148552703440742,0.5040871934604905,,,,,1.464353194515224e-34,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_SINUS_TACHYCARDIA,,,,,,,0.9905943104799668,0.9826398323618284,0.9954455230027556,0.7942109012587598,0.7076618431200228,0.9062614763373358,0.7804878048780488,0.975609756097561,0.9796786389413988,0.6504065040650406,0.9990361445783132,,,,,1.1934189861044957e-111,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_SUPRAVENTRICULAR_TACHYCARDIA,,,,,,,0.9961696306429548,0.9901577913572592,0.9996045391664328,0.5104723707664884,0.0991735084838533,0.908181818181818,0.5,0.8,0.9968080255357956,0.3636363636363636,0.9995427526291724,,,,,1.6969172457840899e-09,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_VENTRICULAR_TACHYCARDIA,,,,,,,0.9875968992248062,0.9640603645973752,1.0,0.4907960199004975,0.1746965452847805,1.0,0.4444444444444444,0.8,0.9958960328317372,0.3076923076923077,0.9995423340961098,,,,,3.673965928688267e-09,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_WITH_1ST_DEGREE_AV_BLOCK,,,,,,,0.8602457571938041,0.8166194962797209,0.8956469961827447,0.2705710424054722,0.1758833767656757,0.3692692845947528,0.0,0.0,1.0,0.0,0.9640582347588716,,,,,1.0,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_WITH_QRS_WIDENING,,,,,,,0.4595859433974757,0.4337847164067021,0.4898833864605912,0.1283165626441421,0.1154550568463646,0.1455765238278439,0.0,0.0,0.9861407249466952,0.0,0.8517495395948435,,,,,0.0245555067725593,missing_leads_v2
ptb_xl,f_1001011_s42,ECGFounder_WOLFF_PARKINSON_WHITE,,,,,,,0.9638698630136986,0.910513044803882,0.9985909841605174,0.513630976866271,0.2797971306449917,0.8476375103391232,0.5454545454545454,0.375,1.0,1.0,0.9977220956719818,,,,,3.1684670609412025e-08,missing_leads_v2
ptb_xl,f_1001011_s42,LVH_SokolowLyon,0.5667730679807449,0.361579571734529,0.1307397866957253,0.1054720016292141,-1.3109036421585865,1.521847645417015,0.6266978267817195,0.554632812254802,0.7027515042022812,0.0455691949427466,0.0330691145666662,0.0672208366522031,0.0,0.0,1.0,0.0,0.9696312364425164,,,,,1.0,missing_leads_v2
ptb_xl,f_1001011_s42,QRS_Overall,16.29459608135917,0.3949351900449273,0.1559738043358229,-11.29521693341302,-44.62127229882472,22.030838431998674,0.8618392911701802,0.7844017462245702,0.937163524682124,0.998871228873257,0.9979113474964488,0.9996294022255466,0.9933470979582472,0.9922089825847846,0.2,0.994487827285255,0.15,1.1866379657635198,0.3941657685438858,3.5723793747822814,0.7608816424225755,0.0002740319819461,missing_leads_v2
ptb_xl,f_1001011_s42,ST_Lead_I,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1001011_s42,ST_Lead_II,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1001011_s42,ST_Lead_III,0.0699341207132467,0.2563318583584737,0.0657060216095084,0.0152301008844528,-0.235290251113351,0.2657504528822568,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001011_s42,ST_Lead_V1,0.164367613125292,0.2516760018508327,0.0633408099076203,0.157521674796925,-0.0508135178614356,0.3658568674552856,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001011_s42,ST_Lead_V2,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,legacy_v1
ptb_xl,f_1001011_s42,ST_Lead_V3,0.1694690286282466,0.2933863412663609,0.0860755452416615,-0.1641537183175199,-0.3866629136744339,0.0583554770393939,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001011_s42,ST_Lead_V4,0.0709867952596058,0.2182365507504328,0.0476271920834462,-0.0244521975874575,-0.279435772603957,0.2305313774290419,,,,,,,,,,,,,,,,,missing_leads_v2
ptb_xl,f_1001011_s42,ST_Lead_V5,0.0760072327220883,0.2623985739218143,0.0688530115962018,0.0371435272577713,-0.1765832019143441,0.2508702564298869,,,,,,,,,,,,,,,,,missing_leads_v2
