family,metric,effect,effect_type,protocol,bootstrap_unit,endpoint_representation,estimate,ci_low,ci_high,n,n_patients,n_resamples,method,acceleration,bias_correction
unet,j_point_amplitude_mae,mse:derivative,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,record_metric,-0.009880158546430698,-0.0108796411464385,-0.00877231671294191,2198,1904,2000,paired_patient_cluster_BCa,0.009832225058068526,0.006266611701750335
unet,j_point_amplitude_mae,correlation:mmd,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,record_metric,0.06464106829759002,0.06366136461470093,0.06552517871454923,2198,1904,2000,paired_patient_cluster_BCa,0.0022925130882087276,-0.02883021851774051
unet,j_point_amplitude_mae,correlation:derivative,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,record_metric,-0.008176000332256425,-0.009187026361395697,-0.0071264211758552565,2198,1904,2000,paired_patient_cluster_BCa,0.009383805236269145,-0.0025066308995717666
unet,j_point_amplitude_mae,mmd:derivative,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,record_metric,-0.001853919579555112,-0.0027601549559148073,-0.0008331462989761856,2198,1904,2000,paired_patient_cluster_BCa,0.010478459019265488,0.011280066443692957
unet,j_point_amplitude_mae,mse:correlation:mmd,three_way,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,record_metric,-0.12634661983913853,-0.128092621632328,-0.12442591311138781,2198,1904,2000,paired_patient_cluster_BCa,-0.0026725253555717377,0.03008407662018911
unet,j_point_amplitude_mae,mse:correlation:derivative,three_way,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,record_metric,0.016724906588063065,0.014657873715350418,0.01873183194883685,2198,1904,2000,paired_patient_cluster_BCa,-0.008182521620324566,0.012533469508069276
unet,j_point_amplitude_mae,mse:mmd:derivative,three_way,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,record_metric,0.004509961697356852,0.0024430329259297005,0.006330875286144886,2198,1904,2000,paired_patient_cluster_BCa,-0.01087575941693102,-0.016293804724859254
unet,j_point_amplitude_mae,correlation:mmd:derivative,three_way,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,record_metric,0.001884842105040342,-0.00011036457562075876,0.0037458878594413404,2198,1904,2000,paired_patient_cluster_BCa,-0.009858070885446008,-0.007519955698540524
unet,j_point_amplitude_mae,mse:correlation:mmd:derivative,four_way,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,record_metric,-0.00499156608692861,-0.008772509464134319,-0.0011728925059996443,2198,1904,2000,paired_patient_cluster_BCa,0.008806299423012086,-0.018800819591187675
unet,ecgfounder_auroc,mse,main,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.04565012266457727,0.040033775353871086,0.05154083663275725,2198,1904,2000,paired_patient_cluster_BCa,-0.003452694003965782,0.0025066308995717666
unet,ecgfounder_auroc,correlation,main,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.047132072049806045,0.04274103255168021,0.05193965099939826,2198,1904,2000,paired_patient_cluster_BCa,0.002057816755616203,0.04889873121265639
unet,ecgfounder_auroc,mmd,main,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.023777990847182236,0.02023032134213162,0.027402883126608154,2198,1904,2000,paired_patient_cluster_BCa,-0.002498184983877183,0.0025066308995717666
unet,ecgfounder_auroc,derivative,main,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.003333315538987997,0.0010374875935968769,0.005740193414361513,2198,1904,2000,paired_patient_cluster_BCa,0.00028521092632403564,0.017547298372150792
unet,ecgfounder_auroc,mse:correlation,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.08542567431506992,-0.0940976418359063,-0.07717511878067358,2198,1904,2000,paired_patient_cluster_BCa,-0.002154973503483307,-0.008773311508328191
unet,ecgfounder_auroc,mse:mmd,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.04667190343671679,-0.05431590365912321,-0.039684601598147747,2198,1904,2000,paired_patient_cluster_BCa,-0.0009719446352753463,-0.020054370352950636
unet,ecgfounder_auroc,mse:derivative,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.009588093179971837,-0.014037201873423097,-0.005198116736284633,2198,1904,2000,paired_patient_cluster_BCa,-0.002175120184270516,0.0
unet,ecgfounder_auroc,correlation:mmd,pairwise,supplemental_2x2x2x2_including_mse_toggle,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.04742989014143939,-0.055016104102571496,-0.03954383528178408,2198,1904,2000,paired_patient_cluster_BCa,0.014296393945409843,-0.006266611701750474
