dataset,evaluation_type,ground_truth_status,model_id,family,factorial_mask,device,task_name,source_parquet,task_index,n,reference_mean_probability,reconstructed_mean_probability,probability_mae,probability_rmse,probability_pearson,bernoulli_kl_reference_to_reconstruction,jensen_shannon_divergence,threshold,threshold_agreement,reference_positive_rate,reconstructed_positive_rate
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ABNORMAL ECG,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,0,180,0.788479553659757,0.9746566818820106,0.19374050597349804,0.336472495277539,0.1661797882495252,0.6430899199319232,0.0795350044371899,0.5,0.8277777777777777,0.8277777777777777,1.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,NORMAL SINUS RHYTHM,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,1,180,0.695475061558601,0.6339632937477695,0.17586117412688004,0.22318002122863448,0.7958855411319943,0.14602433423587804,0.04243610787597926,0.5,0.8833333333333333,0.6388888888888888,0.7222222222222222
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,NORMAL ECG,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,2,180,0.2405643821771567,0.01966560067699498,0.22438238876315558,0.4176175372503306,-0.11885218126920531,0.8344182443448961,0.11683909514383173,0.5,0.8055555555555556,0.19444444444444445,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,SINUS RHYTHM,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,3,180,0.7907271130217446,0.896367744439178,0.12006194906102287,0.23010228709562572,0.7117121799500274,0.14613704268578348,0.031025401893434394,0.5,0.7722222222222223,0.7388888888888889,0.9666666666666667
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,SINUS BRADYCARDIA,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,4,180,0.2245953857458921,0.1446568067327866,0.09736115319214554,0.16319955955048848,0.8660513614180724,0.07603770845586774,0.018078572858076424,0.5,0.9222222222222223,0.13333333333333333,0.05555555555555555
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ATRIAL FIBRILLATION,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,5,180,0.16295861474548776,0.28494680430740116,0.1416374639194045,0.17861900570392714,0.6223923866439802,0.08663998290777059,0.023602759516753707,0.5,0.8611111111111112,0.016666666666666666,0.13333333333333333
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,SINUS TACHYCARDIA,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,6,180,0.3259315502648759,0.2854192308978074,0.06659611991037512,0.10267162655029727,0.9723478285057251,0.03718804923435071,0.009819265619317041,0.5,0.9777777777777777,0.3111111111111111,0.3111111111111111
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,otherwise normal ecg,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,7,180,0.1967817950916166,0.013070123030855838,0.18429764807612325,0.3394566112303056,0.7914605336628401,0.5152532815679308,0.08166893967101634,0.5,0.8333333333333334,0.16666666666666666,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,LEFT AXIS DEVIATION,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,8,180,0.011359861280329318,0.2334572597510285,0.22209739847069918,0.25243595647669753,0.520375610220371,0.23598615648296856,0.07361981707206784,0.5,0.95,0.0,0.05
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,PREMATURE VENTRICULAR COMPLEXES,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,9,180,0.12047354063640038,0.2736634836014774,0.15340531607055002,0.18362311871429846,0.5169121009333391,0.09143518500938431,0.02527034237671581,0.5,0.9444444444444444,0.0,0.05555555555555555
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,BORDERLINE ECG,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,10,180,0.11844140438414696,0.02626826470821268,0.0945547085798656,0.13686343203721843,0.5912472921004494,0.13103137267669746,0.022027051375112672,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,RIGHT BUNDLE BRANCH BLOCK,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,11,180,0.09787761403972076,0.9173087845245997,0.8194311704848789,0.8267462762741657,0.12492471405737224,2.1974780555310045,0.41548585580464664,0.5,0.0,0.0,1.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,SEPTAL INFARCT,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,12,180,0.07747387868455714,0.20269875244961844,0.1263207618250615,0.14100892467827242,0.29083494851535696,0.07562471499297675,0.021995001816769742,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,LEFT ATRIAL ENLARGEMENT,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,13,180,0.08280482183262292,0.22143740153147115,0.14650996500470986,0.1885465190038339,0.656081280172737,0.09932031204711142,0.027552856804685277,0.5,0.9222222222222223,0.0,0.07777777777777778
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,NONSPECIFIC T WAVE ABNORMALITY,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,14,180,0.24581140364623733,0.22647944957845742,0.16023550192928976,0.22445582268902572,0.12547040982389754,0.12673100254842581,0.0301390223254193,0.5,0.8555555555555555,0.14444444444444443,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,LOW VOLTAGE QRS,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,15,180,0.09956701302677781,0.2550667766895559,0.21876953860967963,0.25162195766877926,0.5273348427898674,0.22121045355797253,0.06756485394445494,0.5,0.9111111111111111,0.1,0.06666666666666667
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,PREMATURE ATRIAL COMPLEXES,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,16,180,0.08936275624566609,0.10292662444214026,0.028004105844431453,0.03552707222237837,0.7422379465007164,0.006944461629238827,0.0018352026169916951,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ANTERIOR INFARCT,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,17,180,0.053785515824953715,0.11907610624200768,0.07729568609760867,0.09201365920246819,-0.04431513825719686,0.05126608228308669,0.015153768513069902,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,INCOMPLETE RIGHT BUNDLE BRANCH BLOCK,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,18,180,0.06974607033965488,0.5400403536028332,0.47029428326317835,0.5348583457712427,-0.36541240358646,0.7633448565391643,0.18416431872708378,0.5,0.5166666666666667,0.0,0.48333333333333334
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,PREMATURE SUPRAVENTRICULAR COMPLEXES,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,19,180,0.12762324007021056,0.09958424787554476,0.04564700420531961,0.06999481930803277,0.695046527098403,0.018460464056611198,0.004203322442656173,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,LEFT BUNDLE BRANCH BLOCK,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,20,180,0.020601712970528752,0.044166483093673985,0.03373985717771575,0.04074240583187814,0.1668588343311006,0.021387118491145867,0.0062401877344074085,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,NONSPECIFIC T WAVE ABNORMALITY NOW EVIDENT IN,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,21,180,0.07994827862518529,0.08024921721468369,0.08228929207867218,0.1208762096839614,-0.13565358180570644,0.07116952673572066,0.015633545880766833,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,NONSPECIFIC T WAVE ABNORMALITY NO LONGER EVIDENT IN,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,22,180,0.12198194146363271,0.07250010184943675,0.05822079987782571,0.08070370648465297,-0.29005850794590016,0.040189911723993346,0.008055012056480768,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,T WAVE INVERSION NOW EVIDENT IN,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,23,180,0.07260973888656332,0.11520338433070315,0.08422354308163954,0.09899350256261909,-0.18452585821857417,0.053944213835340725,0.014840489672807555,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,LATERAL INFARCT,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,24,180,0.1076401412797471,0.8964421964353986,0.7888020551556514,0.7991746257833497,-0.19840942864870523,2.09602253979482,0.38487616183372125,0.5,0.0,0.0,1.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,NONSPECIFIC ST ABNORMALITY,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,25,180,0.09963429099750809,0.04191133810414208,0.07194554251748034,0.12163765743040225,0.13446735938931395,0.08609837308157864,0.015580763150504993,0.5,0.9777777777777777,0.022222222222222223,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,LEFT VENTRICULAR HYPERTROPHY,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,26,180,0.10702544464471025,0.04537803765075902,0.0923626065073121,0.1231491031447199,-0.33640092863355653,0.10936190407917334,0.019867786699815402,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,T WAVE INVERSION NO LONGER EVIDENT IN,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,27,180,0.1317236083249251,0.08099534295292364,0.05112812950586279,0.05969163160605711,0.7104694818164629,0.021220491615083357,0.004630706994661519,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,WITH RAPID VENTRICULAR RESPONSE,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,28,180,0.06454814384924248,0.14722055719078828,0.10382536170202204,0.22629012814708285,0.6414744987369373,0.1374390939230511,0.031041046655639705,0.5,0.8611111111111112,0.016666666666666666,0.13333333333333333
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,QT HAS SHORTENED,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,29,180,0.10043326872918341,0.11167471199813817,0.02819617903894848,0.038887227055981084,0.8765601433138027,0.006584220570292828,0.0016947127867981986,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,QT HAS LENGTHENED,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,30,180,0.07408034522086382,0.0347048845116256,0.04009705280315959,0.050487693855603075,0.3278681805410615,0.030134701853289626,0.00557193455225727,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,FUSION COMPLEXES,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,31,180,0.10668044605602821,0.2724548549287849,0.17572458922449086,0.20561006038900603,0.630104483880155,0.12549062632566824,0.03549077370158393,0.5,0.8555555555555555,0.03888888888888889,0.12777777777777777
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ATRIAL FLUTTER,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,32,180,0.24933074340224265,0.10172736746155553,0.15194777140600813,0.2676406033710073,0.7822826395745622,0.18203040137401236,0.04178086750431736,0.5,0.8,0.2,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,MARKED SINUS BRADYCARDIA,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,33,180,0.06778119614528906,0.0685058133223922,0.020664861029945313,0.05519595893741071,0.9786740128742191,0.014859278789965192,0.0044488114343556595,0.5,0.9944444444444445,0.05555555555555555,0.05
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,WITH SINUS ARRHYTHMIA,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,34,180,0.008305504627383522,0.004254879546998483,0.00464589437631528,0.008640343693808991,0.950790943522561,0.0046489568862613595,0.0007596726550810825,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,NONSPECIFIC ST AND T WAVE ABNORMALITY,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,35,180,0.06541740878407533,0.054287772636032766,0.06474232525021459,0.0995156270430816,0.09250897067052234,0.059534924718695176,0.012524110048488718,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,LEFT ANTERIOR FASCICULAR BLOCK,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,36,180,0.011109155994684745,0.0996625379141834,0.08855338191949866,0.1046792046509965,0.07616349638971266,0.07444111944344341,0.02361681177993406,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,RIGHT AXIS DEVIATION,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,37,180,0.012712723847168187,0.2630706713845333,0.25035794753736507,0.3026045990806169,-0.38513183802274464,0.2967282566831913,0.09066494343123786,0.5,0.8888888888888888,0.0,0.1111111111111111
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ECTOPIC ATRIAL RHYTHM,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,38,180,0.1039035794014732,0.23841819053308833,0.14715439662751223,0.2010387229825534,0.4798603523958825,0.10694025792763999,0.029560196714377728,0.5,0.8944444444444445,0.0,0.10555555555555556
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,UNDETERMINED RHYTHM,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,39,180,0.10178573875843237,0.3250308623744382,0.22333373022524433,0.3096053560698498,0.7397727191331395,0.27469091007822516,0.06889515679453101,0.5,0.8166666666666667,0.06111111111111111,0.24444444444444444
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ANTEROSEPTAL INFARCT,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,40,180,0.01860801886715409,0.0394566456709678,0.02312725736345682,0.025897413870922554,0.42770053580395573,0.010543814954622133,0.00305446769064739,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,RIGHTWARD AXIS,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,41,180,0.022185190975303866,0.036574440682306884,0.028805350774847385,0.035348030502486145,-0.37448774262993667,0.019154616927310606,0.004921222075869293,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ST NOW DEPRESSED IN,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,42,180,0.10242039718561702,0.047017635715504484,0.067405083299511,0.11265091801355798,0.024164480204500804,0.08794163860984411,0.014748855477422995,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,WITH SHORT PR,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,43,180,0.0709378141314826,0.1964945809915662,0.18814132556888377,0.25656220099423604,0.018527174278551918,0.20626651349765837,0.05745881778814083,0.5,0.8611111111111112,0.05555555555555555,0.10555555555555556
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,WITH MARKED SINUS ARRHYTHMIA,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,44,180,0.013949312158446345,0.012761174436632751,0.00898246415438027,0.016731759278074826,0.41578238421285035,0.0059305025801681625,0.0011974466071927768,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ST NO LONGER DEPRESSED IN,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,45,180,0.07508039364798201,0.043595213629305365,0.03388204535262452,0.0435395453577429,0.015339086457906147,0.019573863468042203,0.003990722007441257,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,INVERTED T WAVES HAVE REPLACED NONSPECIFIC T WAVE ABNORMALITY IN,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,46,180,0.0279739007120952,0.036740262635673086,0.017776138508795863,0.020833641473722315,0.3519467439702579,0.007571889411326535,0.0020915781846754635,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,NON-SPECIFIC CHANGE IN ST SEGMENT IN,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,47,180,0.07975154325831682,0.07020333541764154,0.0502698045094601,0.071007676707356,0.7465630067180306,0.025079372580435185,0.006023085059456408,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,NONSPECIFIC T WAVE ABNORMALITY HAS REPLACED INVERTED T WAVES IN,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,48,180,0.05116470444740521,0.05879007348169883,0.02553821461689141,0.03120673770293859,-0.03517563616825358,0.009167148162101181,0.0023538918142018824,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,JUNCTIONAL RHYTHM,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,49,180,0.04048315979695569,0.1492375743471914,0.11350004306942639,0.16595667564966388,-0.3453104335409175,0.09867473803214682,0.029894675735677407,0.5,0.9833333333333333,0.0,0.016666666666666666
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ELECTRONIC ATRIAL PACEMAKER,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,50,180,0.089797591826775,0.1710261404876494,0.10706098604326447,0.1636665631608714,0.6595601673392665,0.08065366703200072,0.022064443593107337,0.5,0.9055555555555556,0.022222222222222223,0.08333333333333333
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ABERRANT CONDUCTION,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,51,180,0.025975732619149816,0.052401276822719306,0.02663259838397304,0.03322016607926817,0.24847945541557012,0.011259350290488237,0.0032560105532931645,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ELECTRONIC VENTRICULAR PACEMAKER,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,52,180,0.046956269872478314,0.12642846258564128,0.09382714362711542,0.1306766972133006,0.11669812185298503,0.0698962724861262,0.020727041060487967,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,T WAVE INVERSION LESS EVIDENT IN,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,53,180,0.051813255679897134,0.05253761504880256,0.02000752399261627,0.025146458138792686,0.5643733149611855,0.00678464427238589,0.0017102748501810325,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,ANTEROLATERAL INFARCT,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,54,180,0.033607573615801,0.19568175276120503,0.1671613187684367,0.18417405578930077,0.15294765113609124,0.14104320386305982,0.043402018092132746,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,WITH REPOLARIZATION ABNORMALITY,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,55,180,0.03654356706344212,0.07867538406410152,0.0711219329917286,0.08599215568361988,-0.3503378303239132,0.05553074682243682,0.016243873049841595,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,RSR' OR QR PATTERN IN V1 SUGGESTS RIGHT VENTRICULAR CONDUCTION DELAY,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,56,180,0.01925547815497137,0.10644048843532801,0.08718501028035663,0.09961785001744763,0.10606548936419039,0.06478408590398008,0.02005488108305999,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,T WAVE INVERSION MORE EVIDENT IN,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,57,180,0.03825877817580477,0.039397190050739384,0.024730968008387005,0.02910501591119529,0.33255661088456995,0.012716961746851288,0.0034785856290429976,0.5,1.0,0.0,0.0
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,WIDE QRS RHYTHM,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,58,180,0.02242815448019731,0.242354538389999,0.21992638390980168,0.33240440144236283,-0.13634346825937002,0.3212644383442147,0.08700063715053506,0.5,0.85,0.0,0.15
PhysioNet_smartwatch_simulator,frozen_classifier_probability_fidelity_proxy,unavailable,unet__e0c0m0d0__s42,unet,0000,applewatch_serie8,WITH PREMATURE VENTRICULAR OR ABERRANTLY CONDUCTED COMPLEXES,results/factorial_v4/smartwatch_per_record/unet__e0c0m0d0__s42__applewatch_serie8.parquet,59,180,0.04714628078282759,0.0938454017146594,0.05044011655748667,0.10613310455917208,0.8612141979768867,0.03309523212536086,0.009235569311372774,0.5,0.9388888888888889,0.0,0.06111111111111111
